;PORT_original_firstorder_10Percentile;PORT_original_firstorder_90Percentile;PORT_original_firstorder_Energy;PORT_original_firstorder_Entropy;PORT_original_firstorder_InterquartileRange;PORT_original_firstorder_Kurtosis;PORT_original_firstorder_Maximum;PORT_original_firstorder_Mean;PORT_original_firstorder_MeanAbsoluteDeviation;PORT_original_firstorder_Median;PORT_original_firstorder_Minimum;PORT_original_firstorder_Range;PORT_original_firstorder_RobustMeanAbsoluteDeviation;PORT_original_firstorder_RootMeanSquared;PORT_original_firstorder_Skewness;PORT_original_firstorder_TotalEnergy;PORT_original_firstorder_Uniformity;PORT_original_firstorder_Variance;PORT_original_glcm_Autocorrelation;PORT_original_glcm_ClusterProminence;PORT_original_glcm_ClusterShade;PORT_original_glcm_ClusterTendency;PORT_original_glcm_Contrast;PORT_original_glcm_Correlation;PORT_original_glcm_DifferenceAverage;PORT_original_glcm_DifferenceEntropy;PORT_original_glcm_DifferenceVariance;PORT_original_glcm_Id;PORT_original_glcm_Idm;PORT_original_glcm_Idmn;PORT_original_glcm_Idn;PORT_original_glcm_Imc1;PORT_original_glcm_Imc2;PORT_original_glcm_InverseVariance;PORT_original_glcm_JointAverage;PORT_original_glcm_JointEnergy;PORT_original_glcm_JointEntropy;PORT_original_glcm_MCC;PORT_original_glcm_MaximumProbability;PORT_original_glcm_SumAverage;PORT_original_glcm_SumEntropy;PORT_original_glcm_SumSquares;PORT_original_gldm_DependenceEntropy;PORT_original_gldm_DependenceNonUniformity;PORT_original_gldm_DependenceNonUniformityNormalized;PORT_original_gldm_DependenceVariance;PORT_original_gldm_GrayLevelNonUniformity;PORT_original_gldm_GrayLevelVariance;PORT_original_gldm_HighGrayLevelEmphasis;PORT_original_gldm_LargeDependenceEmphasis;PORT_original_gldm_LargeDependenceHighGrayLevelEmphasis;PORT_original_gldm_LargeDependenceLowGrayLevelEmphasis;PORT_original_gldm_LowGrayLevelEmphasis;PORT_original_gldm_SmallDependenceEmphasis;PORT_original_gldm_SmallDependenceHighGrayLevelEmphasis;PORT_original_gldm_SmallDependenceLowGrayLevelEmphasis;PORT_original_glrlm_GrayLevelNonUniformity;PORT_original_glrlm_GrayLevelNonUniformityNormalized;PORT_original_glrlm_GrayLevelVariance;PORT_original_glrlm_HighGrayLevelRunEmphasis;PORT_original_glrlm_LongRunEmphasis;PORT_original_glrlm_LongRunHighGrayLevelEmphasis;PORT_original_glrlm_LongRunLowGrayLevelEmphasis;PORT_original_glrlm_LowGrayLevelRunEmphasis;PORT_original_glrlm_RunEntropy;PORT_original_glrlm_RunLengthNonUniformity;PORT_original_glrlm_RunLengthNonUniformityNormalized;PORT_original_glrlm_RunPercentage;PORT_original_glrlm_RunVariance;PORT_original_glrlm_ShortRunEmphasis;PORT_original_glrlm_ShortRunHighGrayLevelEmphasis;PORT_original_glrlm_ShortRunLowGrayLevelEmphasis;PORT_original_glszm_GrayLevelNonUniformity;PORT_original_glszm_GrayLevelNonUniformityNormalized;PORT_original_glszm_GrayLevelVariance;PORT_original_glszm_HighGrayLevelZoneEmphasis;PORT_original_glszm_LargeAreaEmphasis;PORT_original_glszm_LargeAreaHighGrayLevelEmphasis;PORT_original_glszm_LargeAreaLowGrayLevelEmphasis;PORT_original_glszm_LowGrayLevelZoneEmphasis;PORT_original_glszm_SizeZoneNonUniformity;PORT_original_glszm_SizeZoneNonUniformityNormalized;PORT_original_glszm_SmallAreaEmphasis;PORT_original_glszm_SmallAreaHighGrayLevelEmphasis;PORT_original_glszm_SmallAreaLowGrayLevelEmphasis;PORT_original_glszm_ZoneEntropy;PORT_original_glszm_ZonePercentage;PORT_original_glszm_ZoneVariance;PORT_original_ngtdm_Busyness;PORT_original_ngtdm_Coarseness;PORT_original_ngtdm_Complexity;PORT_original_ngtdm_Contrast;PORT_original_ngtdm_Strength;PORT_original_shape_Elongation;PORT_original_shape_Flatness;PORT_original_shape_LeastAxisLength;PORT_original_shape_MajorAxisLength;PORT_original_shape_Maximum2DDiameterColumn;PORT_original_shape_Maximum2DDiameterRow;PORT_original_shape_Maximum2DDiameterSlice;PORT_original_shape_Maximum3DDiameter;PORT_original_shape_MeshVolume;PORT_original_shape_MinorAxisLength;PORT_original_shape_Sphericity;PORT_original_shape_SurfaceArea;PORT_original_shape_SurfaceVolumeRatio;PORT_original_shape_VoxelVolume
57_CHC;168;214;35405968;1,700174916;24;3,808544584;262;189,2563841;14,60315032;187;148;114;10,1879008;190,1721386;0,820550765;283247744;0,366393967;347,4633785;9,657463831;15,15771162;1,837977624;2,007786887;0,459269693;0,626233215;0,421583988;1,066218673;0,27686818;0,795385011;0,792976577;0,987747952;0,940441725;-0,224660081;0,711554227;0,389590709;3,044675771;0,186885608;2,942516505;0,646443307;0,358323313;6,089351542;2,442201427;0,616764145;5,901600767;48,48723187;0,049527305;31,40969554;358,6996936;0,660311902;10,19509704;209,0694586;1869,794688;28,22567501;0,129835149;0,018486094;0,200250551;0,003002832;164,7960885;0,319732087;0,816082299;10,94176122;5,607148145;53,53790781;0,733479431;0,12763993;3,654736953;188,654891;0,356904271;0,525811267;1,72372327;0,597807195;7,024354142;0,074691859;5;0,263157895;1,734072022;11,05263158;17480,36842;160899,3158;2136,060482;0,194269006;2,684210526;0,141274238;0,242252788;1,694355523;0,056870596;3,93213804;0,019407559;14825,4072;5,124200472;0,009368157;5,416041342;0,015425296;0,131065768;0,764185134;0,637694407;18,53900729;29,07193021;32,24903099;31,2409987;26;34,23448554;7712,666667;22,21633689;0,759790312;2484,620597;0,322148059;7832
58_CHC;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
59_CHC;123;217;1048811805;2,60397061;50;3,377517391;339;164,4257657;29,95079885;158;47;292;21,02784846;168,676059;0,59269992;8390494440;0,198671449;1415,780447;38,72410325;216,6248701;13,09421301;8,230950463;0,63725443;0,85601401;0,486870426;1,234793532;0,391589594;0,778462907;0,771316672;0,996300217;0,965914807;-0,386909088;0,923585558;0,383180244;6,068412509;0,092105234;4,14172898;0,870855326;0,199195484;12,13682502;3,447551616;2,217051223;7,06906188;1574,941296;0,042724176;40,0482763;7323,625614;2,348699722;39,53742235;265,1459458;9538,869815;8,746995498;0,033012708;0,014941412;0,68366827;0,000612868;2871,140189;0,168439385;2,955113594;42,16731028;9,116747299;328,8449935;0,304567469;0,033310492;4,889168768;5802,778069;0,332471287;0,461413258;3,977107395;0,582387135;25,63750787;0,019779644;35,81707317;0,109198394;7,027476205;48,56707317;780141,7226;26986594,45;25111,37581;0,050813143;60,15243902;0,183391582;0,421884368;20,24295073;0,023679299;6,119664474;0,008897811;767510,8409;24,06059813;0,000421962;27,96602316;0,011116631;0,032787349;0,851924922;0,733066811;64,26694173;87,66860094;103,2279032;96,02083107;88,83692926;105,9811304;294485,3333;74,68706604;0,726550199;29461,91314;0,100045435;294904
61_CHC;215,5;287;19519203;2,173917376;36;2,837517443;322;251,0882353;21,84755863;251;177;145;15,45660652;252,5633487;0,044036653;156153624;0,254367978;742,9431949;12,3991816;28,6278135;0,303586348;3,253080953;1,12297769;0,483036336;0,726375685;1,495693217;0,583073643;0,691973555;0,675165877;0,972238016;0,90274634;-0,139836594;0,641198462;0,473525162;3,444571805;0,092318471;3,909824614;0,523460588;0,174576597;6,889143609;2,864348641;1,094014661;5,843967969;18,75816993;0,061301209;22,05608954;77,83660131;1,206512452;13,91830065;104;1229,761438;11,3507008;0,122797749;0,053745175;0,976885276;0,00813337;49,56760523;0,23450353;1,388383038;14,6177163;2,804895705;36,94143821;0,324964036;0,128235658;3,442360744;112,9091951;0,527651529;0,690296631;0,632865124;0,746402417;11,43132362;0,099559311;3,235294118;0,190311419;2,996539792;19,47058824;1308,823529;17051,82353;125,055915;0,186388889;3,117647059;0,183391003;0,405210502;8,259953023;0,041489016;3,852168724;0,055555556;984,8235294;1,871903881;0,029139025;6,945768381;0,044069841;0,295420621;0,894745418;0,656495673;12,01159446;18,29653257;18,86796226;22,8035085;21,54065923;23,15167381;2372,666667;16,37073868;0,813181159;1057,924405;0,445879912;2448
62_CHC;115;232;7266125982;2,987882504;55;10,05173262;606;169,1686133;40,90568769;157;32;574;23,6125213;179,4308968;2,12105641;58129007856;0,167924116;3577,427004;43,23631629;4382,574746;200,2638885;20,33207122;1,270037951;0,88202504;0,724051;1,554621434;0,728309198;0,703973175;0,687183867;0,997829037;0,971831798;-0,326755833;0,917136419;0,445074883;6,20245101;0,060339305;4,926005577;0,914024896;0,140446574;12,40490202;3,854902419;5,400527293;7,357879302;10697,92794;0,047401403;32,65887438;37898,45784;5,806091297;45,33538779;187,1278845;6825,092716;6,886707421;0,035633369;0,023627364;1,582278188;0,000828502;18411,02631;0,145253515;7,275572551;50,30801091;5,450389559;215,5361105;0,198723551;0,035011163;4,901561483;54219,53671;0,420644617;0,560440145;2,049818703;0,666726825;36,30081403;0,023005019;250,1097522;0,080498794;14,8955595;76,06437078;2528249,057;82434155,19;86720,32272;0,041908324;672,5481172;0,21646222;0,464442952;35,31568981;0,018154864;6,814301023;0,013766793;2522972,697;78,78818718;6,01065E-05;172,6978917;0,010801179;0,038241771;0,810477798;0,629668043;108,0871601;171,6573697;185,6986807;197,7169694;175,316856;198,3633031;1804546,667;139,124487;0,679884492;105429,2381;0,058424224;1805504
63_CHC;143,4;199;16627999;1,92765352;22;3,692654253;233;173,3266055;16,15157647;175;104;129;10,09279522;174,6713769;-0,454351717;133023992;0,316885784;467,9777325;11,50068413;23,50165765;-1,112373663;2,705890563;1,076152558;0,430667556;0,708176718;1,484930097;0,554583573;0,698867593;0,681996032;0,973123346;0,90497867;-0,115344018;0,558495391;0,460289494;3,330473789;0,111508292;3,71982004;0,470606038;0,198556074;6,660947578;2,716201913;0,94551078;5,712551393;37,8587156;0,069465533;19,24962545;172,7027523;0,89092164;12,89174312;113,2862385;1366,455046;12,68701223;0,128010194;0,03221376;0,474335966;0,00533356;107,8408237;0,296853525;1,004640686;13,15521966;3,184053247;40,19533827;0,378304803;0,132615504;3,315798603;186,6908458;0,504328588;0,665490473;0,803537962;0,728075257;9,774807419;0,097386918;4,25;0,265625;2,859375;16;5746,5625;75243,625;504,4302083;0,25578125;3;0,1875;0,410662182;6,442610132;0,095507705;3,577819531;0,029357798;4586,308594;2,856893112;0,015222365;6,529123963;0,028398738;0,175400135;0,836830401;0,632596008;14,64378882;23,14872152;25,29822128;25,05992817;24,41311123;28,28427125;4259;19,3715539;0,763262909;1664,747583;0,390877573;4360
64_CHC;195;229;11749015;1,31144249;20;2,675184437;251;212,5521236;11,13525439;213;176;75;8,196607221;212,9858969;0,013150302;93992120;0,481611783;184,5870515;4,261812416;2,431359562;0,133769183;0,844559015;0,417017385;0,334832236;0,394160796;1,021276988;0,25803139;0,806729033;0,805205261;0,975872917;0,921929727;-0,102424777;0,444209744;0,374161281;2,038326046;0,30218585;2,306552474;0,387455846;0,509294535;4,076652092;1,852185268;0,3153941;5,164132291;13,16988417;0,050848974;35,92829564;124,7374517;0,361443628;4,517374517;190,3976834;797,3204633;51,57789039;0,341725654;0,033839158;0,189213256;0,016115475;55,22356614;0,379698428;0,504984264;4,68268812;4,800178123;20,7904033;1,472138922;0,382560261;3,020138988;59,11728345;0,396940402;0,56043956;1,393026277;0,639151362;3,077797624;0,273228157;2,777777778;0,308641975;1,111111111;5,111111111;3458,111111;14805,33333;906,1859568;0,531635802;2,333333333;0,259259259;0,473778292;3,363064935;0,187467004;3,169925001;0,034749035;2629,950617;3,412226454;0,034438984;2,18874034;0,020204246;0,168011477;0,879815991;0,740413161;12,35072293;16,68085278;17,88854382;17,08800749;18,43908891;20,49390153;2002;14,67608102;0,845695722;908,3349803;0,453713776;2072
65_CHC;66;177;888219168;2,738012591;52;2,769254812;287;129,3574127;32,7495181;134;24;263;22,91084078;135,7856002;-0,193286738;7105753344;0,175785011;1704,389008;33,83956107;295,5677402;-8,465374867;10,37689329;0,646608857;0,882597695;0,52278168;1,236507842;0,365065562;0,758006229;0,750942157;0,99558381;0,960455027;-0,403695317;0,939051399;0,425803424;5,60414399;0,069398877;4,338044579;0,90981408;0,146157595;11,20828798;3,622800692;2,755875536;7,08659557;2357,183501;0,048930616;31,00446882;8468,267115;2,822167655;35,24338855;226,2321999;6951,560904;12,56373949;0,045856666;0,014238303;0,613122061;0,000580487;4229,745227;0,1752239;2,759516776;37,99785503;6,797412913;215,052623;0,366191886;0,040578829;4,710982899;8621,625096;0,349290213;0,501061856;2,516719878;0,596703667;23,94964376;0,022228913;49,13296399;0,136102393;5,892511568;48,84764543;1069441,119;37928725,93;38085,03806;0,043742145;69,38227147;0,192194658;0,441386644;20,34357721;0,022644885;5,993818664;0,007493669;1051633,289;37,32497587;0,000326545;23,9335688;0,016353738;0,020045527;0,813319125;0,678485857;68,94102825;101,6101184;125,8729518;103,2279032;105,6787585;126,1269202;384861;82,64145255;0,658763968;38840,98399;0,10092211;385392
68_CHC;90;292;1459807959;3,648668965;112;3,207163836;579;190,575954;64,02164252;187;13;566;46,05384701;206,4482642;0,538280237;11678463672;0,090093482;6301,691546;71,34441028;4204,072893;116,3682055;36,0752429;2,395006178;0,875178024;1,083332698;1,924762269;1,183491313;0,611060138;0,575566637;0,995925888;0,958563752;-0,309712579;0,938704081;0,46127854;7,932306797;0,020779036;6,095207072;0,880020993;0,039987346;15,86461359;4,553581517;9,617562269;7,605732767;2257,824443;0,065919957;21,89114748;3085,79186;10,16151474;76,49569356;102,4534466;5737,829085;3,975722348;0,026236577;0,039625502;4,306326967;0,000772516;2145,336344;0,090353664;10,12077681;82,11985477;2,980742734;200,0847596;0,095996207;0,023343088;4,90364864;13305,2496;0,555796021;0,693244217;0,852882255;0,772351726;66,43876161;0,016748036;49,17333333;0,065564444;18,80888889;134,0133333;121673,7107;7494017,797;2990,757029;0,023242005;180,9306667;0,241240889;0,494865564;68,63454029;0,009767598;6,598573335;0,021897171;119588,1444;8,192511561;0,00054184;180,8132344;0,023516969;0,169042777;0,733273909;0,705796999;64,80732939;91,82148616;85,44003745;102,4499878;101,2719112;104,7854952;273538;67,33030012;0,69814721;29188,75443;0,106708225;274008
69_CHC;132;252;940311370;2,932572321;63;3,471090033;386;191,425772;37,22985108;189;69;317;25,97006654;197,1636668;0,591327619;7522490960;0,152413424;2229,68531;39,84824972;574,5489849;26,19897603;13,07522611;0,790916143;0,885686009;0,586090368;1,331369191;0,433760924;0,737570713;0,727227464;0,996030469;0,961758703;-0,390507163;0,941337603;0,438656932;6,064337246;0,056284378;4,665301401;0,891918786;0,107655688;12,12867449;3,828512047;3,466535562;7,28335829;1249,972343;0,051675238;28,63970815;3686,728306;3,654750343;41,82363884;198,2680144;7354,968126;7,680851483;0,035961491;0,014804395;0,763674925;0,00055977;1902,465926;0,146198261;4,021503264;44,43161544;5,782075524;222,9666068;0,217769067;0,034574438;4,835388041;5111,462564;0,383615706;0,537532954;2,055454488;0,630081604;29,32970791;0,021055544;13,74666667;0,091644444;10,77582222;56,29333333;560124,5533;20884813,8;18427,98421;0,057961735;25,49333333;0,169955556;0,412591295;23,7373118;0,026427129;6,042235778;0,006201166;534119,7657;13,95480105;0,000737338;34,35765148;0,015714799;0,064054431;0,814704134;0,646987891;52,47957546;81,11369041;85,51023331;93,68030743;91,76055798;96,70573923;193152,6667;66,08365893;0,679641122;23775,97207;0,123094195;193512
70_CHC;103;172;51266810;2,18097994;33;3,179981145;217;137,3961832;20,58178136;138;39;178;14,18517672;139,8838258;-0,100529015;410134480;0,261410174;689,7735732;25,22200331;54,98610435;0,54130841;4,268589521;0,730386705;0,708053826;0,558712848;1,293071043;0,405764067;0,746904447;0,737732811;0,989066517;0,939769712;-0,256423718;0,806394433;0,430156528;4,933248902;0,101881651;3,839510545;0,73497716;0,219302087;9,866497804;3,052569915;1,249744056;6,427718923;145,8328244;0,055661383;25,33879669;684,8946565;1,214663918;26,36374046;171,5641221;4603,475191;7,627161843;0,048536045;0,021369727;0,602399811;0,001188874;374,69238;0,249305908;1,314195808;26,22600573;4,647559469;123,3797212;0,214039969;0,050532035;3,922289881;620,0890544;0,403127711;0,573370523;1,398994111;0,644085749;16,84811348;0,033611417;7,634146341;0,186198691;3,336109459;29,07317073;40829,46341;1035649,39;1744,84533;0,086423421;7,390243902;0,180249851;0,420095379;12,62836251;0,024530996;4,488003603;0,015648855;36745,9417;5,225122825;0,0041585;10,74231228;0,01725232;0,103340263;0,735468384;0,517744719;23,83392549;46,0341257;48,82622246;41,23105626;46,17358552;53,25410782;20742,66667;33,85664406;0,643679307;5671,844328;0,273438532;20960
71_CHC;231;313;142751247;2,340002916;47;2,388642305;348;275,0037554;25,79742443;279;181;167;19,33201545;276,7368552;-0,281896449;1142009976;0,221048463;956,2215524;21,88382998;79,64406412;-4,728252871;5,835693934;0,63654546;0,803085545;0,523200718;1,21987851;0,352566786;0,756406673;0,749703963;0,987567749;0,936143908;-0,327629226;0,876860653;0,432158586;4,536930749;0,090366843;3,90624492;0,81745215;0,183916702;9,073861498;3,210188949;1,618059849;6,532463798;104,2339056;0,055919477;24,30138127;412,0343348;1,614581223;22;175,945279;4048,319742;10,81305734;0,071188925;0,019691446;0,3725799;0,002016356;223,3984928;0,212285918;1,692339037;21,45859335;4,871866733;110,8286527;0,315564003;0,076615375;4,087058096;424,8821747;0,393355351;0,564831628;1,472229582;0,633217271;13,29495852;0,051714367;4,769230769;0,183431953;2,534023669;15,88461538;28587,23077;659836,8462;1560,612419;0,171986525;5,076923077;0,195266272;0,436319339;6,253963672;0,059590273;3,825251737;0,013948498;23447,44379;4,984994703;0,006625127;7,490981539;0,029935813;0,113421745;0,749476402;0,640917981;23,25200306;36,27921786;44,04543109;35,77708764;37,20215048;45,16635916;14750;27,19041768;0,707142795;4113,122874;0,278855788;14912
74_CHC;100;198;1388317134;2,695259528;45;5,463905208;420;145,2640909;31,01507335;139;11;409;19,42934842;151,2404232;1,137822261;11106537072;0,197096756;1772,009488;41,40229112;489,3787466;32,93755912;9,706399103;1,24449523;0,772200124;0,77071796;1,568696563;0,637082358;0,679445103;0,660152301;0,995775045;0,958509542;-0,241276001;0,840579524;0,476882094;6,267906028;0,064636603;4,685889467;0,800641924;0,155137684;12,53581206;3,550691769;2,737723583;6,902962052;3257,520339;0,053670324;25,87894768;11962,78763;2,919079552;43,02253892;151,6376473;5742,878277;4,766183452;0,03078081;0,028094788;1,614822161;0,000910304;6463,963159;0,175285524;3,468047627;45,38008937;4,194129204;168,2935222;0,130294801;0,030517261;4,39300521;17130,01846;0,45943879;0,607145437;1,386491252;0,699422357;33,13859128;0,021170268;115,064574;0,103196927;9,716331316;64,23766816;608557,7031;22194853,62;18146,57481;0,038661587;264,9659193;0,237637596;0,489740035;32,66078535;0,01846757;6,236992176;0,018370541;605594,5364;37,98479421;0,000177033;79,96790154;0,011915296;0,034342642;0,890706476;0,84452466;81,26626365;96,22722407;107,424392;111,1395519;104,3072385;113,5781669;485134,3333;85,71021164;0,845769281;35302,61619;0,072768744;485560
75_CHC;193;298;74942356;2,724073255;56,25;2,659865068;372;243,7947883;32,39622702;244,5;139;233;23,40918875;247,0384124;0,222287999;599538848;0,171817473;1592,078409;29,44258627;214,3821705;6,657846584;9,053307693;1,868977565;0,657145329;0,980949256;1,788156544;0,877999228;0,625660055;0,593863891;0,982544003;0,917038329;-0,177060402;0,768428197;0,473823382;5,257834363;0,042246571;4,988771212;0,67670309;0,085988066;10,51566873;3,587266441;2,730571314;6,439745933;89,34527687;0,07275674;15,85965634;210,9918567;2,656240385;30,50162866;86,3485342;2268,910423;5,039394743;0,051462409;0,049996341;1,224487841;0,004670214;149,8731561;0,17056139;2,689116346;31,33073389;2,614342236;76,53037773;0,137870444;0,050493621;3,893367749;503,0149753;0,567266947;0,715547482;0,618542715;0,779511101;24,90095101;0,038752546;7,444444444;0,165432099;4,115555556;21,2;5248,044444;153627,4667;225,8756446;0,120665946;13,31111111;0,295802469;0,560476635;7,698353006;0,088362525;4,196726987;0,036644951;4503,360988;2,214968494;0,008847904;24,65927777;0,036529853;0,288331186;0,880911244;0,755044632;20,80124897;27,54969453;32,80243893;31,6227766;27,85677655;33,76388603;9710;24,26883568;0,853437953;2579,041469;0,265606742;9824
77_CHC;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
79_CHC;245,8;335,2;29625226;2,505430618;43;2,820101853;383;291,0318841;27,21569418;290;208;175;18,59030744;293,0362099;0,151614335;237001808;0,202974165;1170,662752;16,57463409;83,27053628;3,024890399;5,364813842;2,165709931;0,425356364;1,045004632;1,851640466;1,035905748;0,615710071;0,581583314;0,970052843;0,894983451;-0,115780489;0,630106421;0,467465555;3,971451326;0,054238824;4,673716636;0,498601532;0,112977506;7,942902651;3,202434681;1,882630943;5,775869884;27,75942029;0,080462088;12,68057971;70,02608696;1,946011342;19,51304348;67,44057971;1078,394203;6,168315542;0,093059314;0,066338319;1,377151582;0,011655325;50,57914867;0,194313155;2,105328026;20,31529757;2,245813469;41,52769476;0,204398532;0,094297304;3,546411358;159,3307769;0,605617625;0,753846154;0,441679301;0,802974868;16,90069274;0,076457497;3,086956522;0,134215501;4,778827977;22,56521739;816,0434783;13190,08696;64,63545998;0,201961821;5,086956522;0,221172023;0,454762294;6,648420984;0,134425052;4,055958152;0,066666667;591,0434783;1,190516691;0,027588551;16,26390538;0,047873084;0,490910182;0,848828276;0,766196406;14,0569231;18,34637046;18,86796226;20,59126028;20;22,36067977;2682,333333;15,57291801;0,838283731;1113,700081;0,415198241;2760
7_CHC;78;130;214005971;1,817518014;23;4,135860311;212;107,4328885;15,96808661;110;14;198;10,15130906;109,5378503;-0,350762893;1712047768;0,369580698;456,7151081;23,61904136;25,36044419;-1,349895884;2,500807629;0,394031359;0,726894313;0,350771711;1,0156837;0,267615776;0,831425237;0,828920676;0,995240033;0,965308532;-0,311156698;0,807100454;0,316549942;4,805444078;0,227364029;2,965200567;0,741337434;0,436779641;9,610888156;2,518051771;0,723709747;6,141416292;808,0195111;0,045302731;44,22946073;6591,841332;0,792469798;23,92201166;337,4538013;8157,145604;15,39055904;0,049912634;0,012568714;0,288941174;0,001070613;1802,533544;0,265697893;1,169311828;23,63634945;14,26635297;345,8546305;0,652125419;0,055275691;4,510148088;1875,407131;0,270367825;0,379854055;6,667135212;0,523081895;12,26411073;0,031828653;24,98630137;0,17113905;3,659035466;22,39726027;773239,411;18782695,97;32903,83418;0,117447302;27,45205479;0,188027773;0,432739562;9,617257915;0,055254203;5,515486151;0,008185692;758315,2743;24,30930847;0,000670528;10,74312469;0,00649395;0,025641692;0,866090679;0,777740818;51,92742347;66,76700292;69,33974329;74,67261881;75,60423269;77,71743691;142408;57,82627889;0,822677751;16030,3854;0,112566607;142688
81_CHC;110;231;1587101350;2,884069597;65;4,146047343;460;164,4721645;38,79314723;155;53;407;27,26639991;171,6154162;1,008798833;12696810800;0,161198827;2400,75817;29,05016971;800,5404078;50,59665959;14,32868464;0,719687552;0,904124887;0,495032277;1,281473054;0,466907395;0,781937536;0,773566001;0,997555182;0,973120444;-0,450586257;0,958993091;0,364300896;5,064371121;0,076990121;4,437026228;0,916145103;0,1561968;10,12874224;3,746722187;3,762093047;7,299528981;2226,081614;0,041309412;44,22403983;8686,682415;3,90968752;29,91101915;283,5407141;6288,270209;19,30136465;0,058921217;0,014869768;0,731545474;0,000701705;3254,636384;0,135951787;4,828604358;36,55099592;10,05398538;231,6812144;0,682932307;0,051786827;5,206817054;8005,637467;0,328373979;0,443466792;4,629324571;0,583379251;24,45512326;0,027300121;39,83443709;0,08793474;10,93727858;55,5584989;974451,223;21495374,91;59867,17633;0,064440597;94,39514349;0,2083778;0,467975727;25,6125751;0,023697008;6,427301337;0,008406324;960300,2035;26,17747201;0,00035952;56,23197614;0,010609654;0,073727775;0,835244953;0,772982034;75,54468373;97,73148713;109,6357606;99,03534723;111,8928058;113,9298029;430674;81,62973135;0,797105689;34599,30047;0,080337565;431104
82_CHC;92;133;52039030;1,518313716;22;2,960809938;170;111,0846638;12,69180681;109;71;99;9,163794069;112,1965132;0,497563957;416312240;0,403110693;248,2550478;8,540691193;5,672211565;0,438790749;1,370185997;0,426656365;0,522966199;0,389590377;1,035316672;0,268026658;0,811264093;0,80891141;0,983901054;0,935942338;-0,178546286;0,604430992;0,3582757;2,881764048;0,222070302;2,649668921;0,527579178;0,396678138;5,763528096;2,175213943;0,449210591;5,836561445;180,2612482;0,043604559;38,7007145;1666,459603;0,490299741;9,226656991;276,1170779;2244,579342;40,20882801;0,13744732;0,013222465;0,176118833;0,001795679;634,4171795;0,344378714;0,621344781;10,18027871;9,110884592;77,72626677;1,285873352;0,131111836;3,781971798;589,5218723;0,308067534;0,445833799;3,41142239;0,550235104;6,172973468;0,068334917;10,06666667;0,335555556;1,595555556;17,06666667;227893,7333;1992750,9;29397,54581;0,16137037;5,533333333;0,184444444;0,396148252;6,819156338;0,065473977;3,989898095;0,007256894;208904,8933;27,35973261;0,002297579;3,36004442;0,0159904;0,01848524;0,912567296;0,83405445;32,84428207;39,37906219;44,04543109;45,12205669;46,5188134;48,12483766;32892,66667;35,93604431;0,830604502;5977,082261;0,181714737;33072
